hack_license,total_idle_time
5DF377D97A7CC1BA4A94F1825B37B07F,4265250
5E2BB51461BE94FC5D95AF4323D550DC,3599333
5E3F3538604D9C13F99E3FBA77B60E6D,3660660
5E88A25B10814BFD06DE1F5B7B4D1ACA,3665552
5EFE545965E55243636FFEC41BA747B0,731807
5F2B66C72B1A1672DBA0FC8A4E2110FE,4944901
5FF659062DD74A8FD5A3E08982ECE1CC,2257816
6051F86997E5DC658793EA1D2CA54029,4633112
6063A722B3F9F3AAF91DEEE78ED440EC,508200
60727936BD5A435CA1D037C2A869F650,2940565
60C9818FCBC1E6CB6DAB3FAEC3F7AC29,2389698
60EF5F3AE9CC9FB23FE5871BEA26A975,2561700
610C4DFA912AABA04152BA71A65CF483,3798910
617631D5F5F6982C600465222CF68228,2320586
619837EFDAE4A44815CBBBB33F3833A1,4971360
61A75D8D62C4F2B542597957D2D4F23F,554785
62186062B5B4A643171EEDA4B8F16C00,833315
62DF29DD1916D265DBD5623236EBA498,3375874
62F01A7C1741465C3DD7BBFBBA8139A7,10860
6300D2203BCB1F574BCF76A006D6F0B4,3775409
63202AAC620B5A753F68445E56DF5046,3952200
632DCE9CB5EF176C483FC2DCFE63B607,2938005
644132BCEA5C77B0CAAA055C50ABC72C,825665
6468D843357F3E7F58F67EAE9F1068E0,5022720
647AABE09C87AFC01F812894D5E78FE7,3465378
649E205D52FA29E4FF266E8D20FBCC07,6485270
64A13A18FEB151B1B1443DB37DC8A6AC,1331880
64AF2E30CFD8DFB4D6DAFC7910BB8B32,79200
64B67094B3B1019F0EEFE86D0709274E,4027260
64B90F34278BE061BF5523D485CCC82A,1831322
657142C3123B72ECD2ACE30713ED3606,10291
65BD83776DAD6296E08FA3EFC7F967B9,1891015
65C67EE37C45275347ECD1417D38C5ED,270420
65CC3DC6498D17D4476D4C541F0F2EF9,5370142
65DDD9BC199BDC4D667A7086AE055C36,3983596
65F40367C46E596F3A886FCBDB5B2411,4629360
660E40B91AB5F0AEFF2A7CEE37E2D2CC,5522820
664834E3B131D0A92EDAE995A4AC7227,2687780
66A43F3107116744BB1E15963D2BFB9E,3493868
6745BAA3479B276995B0D115C5AA627F,3891395
6789C77E1CBDC850C450D72204702976,5582280
67AA5B193D14963C81E9037F22FE7705,2927800
68076FB4570FD670CD5C51F945D7476B,2419137
6877D8DC8F7C6E16C6CD974F2F1548E8,2012234
694DFD36B4D480C3A05E4B023C9ECF6E,1472280
6980F1D78F5634B96212AB456C4259F2,5703120
6984272123F8A8E43DAB2EF9414B6BAC,3896160
699EC92342576D4676BB014840378877,2571540
69DAAD25B8810574881EE3E7F401B638,3262318
69E88CE4AADE245AF6DB26DD3A111655,4690080
6A6354448A4C56A04AC532B660694ECE,3606720
6A78259D8BF8028DF5AFFCE19FA64AA0,2387
6AC3258720B5F6600192DAC6575F1AD1,3242520
6ACC2F05D541CBFA9D860101A0464F1F,3422112
6AE0822B7F53CC9DBA47A7125D580713,1507683
6B891715CCE207BE7C2DE4694BC3281B,864
6BA740AC7C664283E9BD3AB6028E6210,1076160
6BE7EBEF29341DC44E1D527FD64BA932,3467948
6BEFE36C95F01D806A27F59A55027416,2486745
6BF41A67649DA70C591109826D108EBE,609271
6C2A549EEAE62517B76E2F9050451B5B,4915712
6C81D4457D0ECA9D6D1135BC3876C2EB,1219800
6CB3C01B99B54D7F9258F8DCE9AF1188,3762060
6CCFE6F27629B49AEDDB280286F4C3DF,4246980
6CF6154CD6DF2A99DE69AF1BBE15E4E7,4345560
6D145D91EDC542234FDC938901D65279,168902
6D99A7B889675EE254FF05D966C37249,3170760
6DAA9C9F155DAFB949FE03F28A534466,2700669
6DD1ABDD775CAC78C4E8FAA115FC530A,5863071
6DF3CA4672114D274E279F42667AE0AA,389700
6E378FB0186AC5E6744840DA1CF6FA80,4659600
6E47295C5A984736ADFE60718B188AE2,2756663
6E56439FF386450CD0866A8DCAA5E59E,6960
6E6653EA57036E7C9788851F6AAA8792,4794720
6F1E3FA780DCFE651232A456D29188C1,3834337
6F6B984D4164192D09B8A6156C7C015C,4511155
703AC70807DC4BCDB77C30BFB37C8838,2394892
70E15F6A9DEB65E33D41AEFF1D3F3EA3,2662023
70F75ED3F188893EE0775EC5AE2D048B,1863473
7156DE551B0118DD1458AC64C41A75C7,4755420
7166086150617248291556E6084251F7,5059680
7244E1757886F2CB17006B29FFEF7697,4395480
72C992D0288B2DB8737BD9561C7826F7,4513346
72E89C102B4BEDC22BC6C8365A163FB2,4114440
731488B4D04A5B9280CDE635C7ECC25D,4216580
73746A47938C99C6C6EE3C2D55FA8BCA,4210620
73A1A30A6743200E9F06D241FA0F7ACD,3627165
74121B6A1E7AD91BF4D30F583205F73D,3239313
742C1B21AAA881635BCFA058EB3A7896,1389802
7456F2234BA8EB65C3A6B999A05E1FED,5379099
