hack_license,total_idle_time
5DCA0F888046C8A5D0AECD16646716D8,662644
2E3DC30007A0D4B557E574677545BEC7,662289
916759AB51FA500A5A89B066FD0D672A,662141
77017C2A50D3EDF551223F20039161AC,661830
9B7888360F4F88DF25487F9D21BAC6D2,661560
FCAF4166031B1D8E6735B7703C3F15A4,661091
9B458BCFDB65D20CF50B02584A17F38C,660881
A83F302B9754BAFBDCE04DABC2BB1E25,660785
03D1123BE0B11542938317BA14747134,660699
E116B9041990E9CB58CB77F49857EDBA,660419
B459E14C40C84312262A7F619874172C,660240
9A9F0C44135B804F1689CEA0C75D2A66,660227
35D149018728D7B884FA13118F61C46D,659869
65F3E8B905D4BB0659A2311146478092,659731
D3351C6964BD3E25F503D73B519DFF58,659520
E95C3D2EE31193EC3E96846B1582D09E,659426
C2E51D70A515F24EF07EBF4EE276498B,659280
CF33378F9991D930EF60501BBA88F234,659165
DC29F45C54A220413F94EBAABD01D61C,658920
2BABCBBC7DBA6D59D430D07649922302,658920
4ABAFE1B0720C11CDB4670EEF5A70385,658500
38ED11EAF65F16F215ECAE0CEBD1B3E8,658494
7BFC146A2B227B7CD58DE4077F336AA1,658440
13BA93897D77EE4D913EA8DCBB34C20C,658247
B0008067652CBC0D8DD7DD1CA6C5D309,658165
CC8E0A27AC84DDF63BB03AF7D29577EC,657922
C9966F13B419E364AA3D5EF5F06BD000,657840
B72CF0A9D249980C313835AD40D6C1C0,657180
B0FDD048A518535D3E07A85D7796228E,656760
BAF41DC0816091A53B1B96FF102739FD,656760
C89D16FB2A64010E6F0182DF8B6FDDD8,656602
4DDDEBBEBDBC1EC97236659D6A7C1CFC,656362
74F908D766E9EFC412497E3AA42C3395,655780
CA8A2B6985A95D81618FDD1CDA971CB8,655500
13CB1E9EE499C0724CA6AA9486F2FFE1,655140
C619D4D0DCCFFF1628AC830C876D7356,655020
5C2617922B2ACD691DE777ED20131CF9,654960
32A4B6E2527617DFC4CCAB53E5FD4A60,654577
F453883656E46BFAD00E1D674BB85910,653689
C2F306C8E1ABA0C38BB4F4444588C8D3,653640
6CE65D6352E0338C9DFAA3B7FA839FCB,653541
149974E97D992C3A227ED35C5EB3AA6B,653459
8B099CBFED1783A6B95D036BDD3B61D5,653400
A8C371D8690308E08E6E753AE9C6C01B,653360
81AFF6CC8A2DBE81B1FAF82F18D0C765,653220
2B02AA99CD52AD0E9DA40DD3684B876A,653040
D4A63AD0396C3384D3B4EA4DA19613BE,652750
6C246B6603D37FABBBDE8A67234DBBF1,652260
